Text,
Mình mua hôm chủ nhật  tiki hẹn t5 giao hàng nhưng sáng t3 đã giao rồi  khoản này hơi bất ngờ nha   Tivi mình treo nên cũng không cần ng hỗ trợ lắp đặt  ai có ý định tự lắp thì chú ý cái giá treo là được  Sẽ ủng hộ tiki trading dài dài                  ,
hàng rất ngon  sản phẩm 100% chất lượng  Mua trên tiki tiết kiệm được khối kinh phí  Chỉ có điều là đợi mãi không thấy tiki kích hoạt bảo hành                    ,
Gọi tồng đài 3 lần rồi hơn 2 ngày rồi còn chưa có kỹ thuật đến ráp tivi cho nữa  Bảo trong vòng 48 tiếng mà giờ sang ngày thứ 3 rồi  Bảo sẽ gọi lại cũng chẳng thấy  Làm ăn vậy quá thất vọng                    ,
mình mua nhận hàng hôm 17/06 và lúc nhận viên hỗ trợ của Tiki mở hộp thì tivi bị vỡ màn  không phải do nhân viên đó  có thể do vận chuyển  nhờ TiKi giao lại giúp mình tivi mới  mình cảm ơn                ,
tivi nhận ổn  giao hàng khá nhanh  Mình mua ngay sát Tết nên chưa thấy thông báo kích hoạt bảo hành qua điện thoại  nhờ bên Tiki giúp mình kích hoạt bảo hành nhé                   ,
Sản phẩm chất lượng   hàng còn nguyên seal + có cả magic remote  Giao hàng nhanh gọn                     ,
tivi sắc nét mới  đẹp  mới dùng 1 ngày nên chưa biết thế nào  nhờ Tiki kích hoạt bảo hành cho mình với                 ,
giao hàng bở J&T  hàng móp méo  tiki quản lý đối tác quá kém  từ nay sẽ không mua đồ điện tử từ tiki nữa                    ,
Mình để thông tin viết hóa đơn công ty  sao lại xuất cho cá nhân mình Phản hồi lại cho mình                   ,
Bên vận chuyển không phải của tiki  Bạn vận chuyển xin thêm 100k phụ phí vận chuyển                     ,
máy chạy tương đối êm  Anh giao hàng nhiệt tình vác lên tận lầu 2 cho mình                     ,
tủ vận chuyển bị bóp méo nhiều chỗ chưa biết chất lượng thế nào                    ,
rẻ hơn đmx có điều giao hơi lâu                    ,
Nhận được hàng kiểm tra thì thấy bị móp một góc to tướng thế này  Liên hệ với tiki hỗ trợ đổi trả thì tiki thông báo trong ba ngày nữa sẽ đến thu hồi sản phẩm  mà đợi mãi đã 7 ngày trôi qua mà không thấy đá động gì tới gọi lên thì bảo kiểm tra lại rồi cũng không phản hồi  Quá thất vọng  Mong tiki xử lý nhanh giúp mình                     ,
Tủ đẹp   làm lạnh nhanh & nhiều chức năng đời mới   Nhưng có có điểm cực kỳ thiếu hài lòng là giao hàng không chuyên nghiệp & thiếu nhiệt tình   tiki nên cân nhắc chọn nhà giao hàng chuyên nghiệp hơn   tránh những hạt sạn không đáng có ảnh hưởng hình ảnh chuyên nghiệp của TiKi gầy dựng bao năm qua                   ,
Trầy trật 1 tuần mới nhận được hàng  may mắn anh shipper phụ khiêng lên  Tủ đẹp  đông đá nhanh  để mức thấp chắc khoảng 3h   giữ rau tươi lâu  Tủ có ngăn lạnh giữ thực phẩm tươi 1   2 ngày không đông đá tiện dụng  Về tiết kiệm điện  phòng mình thường xuyên dùng đèn  2 quạt  bếp điện  nồi cơm điện từ  tháng tầm 6 mấy ký khoảng 200k tiền điện  Có 1 lỗi nhỏ là cánh trên cứ đóng 2/3 là kẹt  phải đẩy vô  cánh dưới thì tự khép được  Về tiếng ồn thì mình không nhạy cảm lắm nên cảm thấy không vấn đề gì           ,
Mới đầu đọc không kĩ   nghĩ là tủ 150l nên thấy hơi lớn  dung tích tổng là 165l  Màu sắc đẹp  nhiều ngăn thoải mái để đồ 3  4 người sử dụng cũng ổn  Giao hàng nhanh  đặt hôm trước thì hôm sau giao luôn  Khá hài lòng với mẫu mã bên ngoài  Mình chưa sử dụng nên chưa biết hoạt động ntn  Chờ thời gian nữa sẽ review thêm                ,
Tốn điện quá  mình mới mua về 12 ngày mà số điện tăng gần 40không  hơn cả số điện mình xài một tháng khi chưa có tủ  thế này mỗi tháng mình phải trả thêm 250 300k cho tiền điện tủ lạnh  Intervet mà thấy cũng không tiết kiệm điện điện bao nhiêu 😖                   ,
Tủ lạnh xài ổn  làm đá nhanh giữ thực phẩm tươi xanh  màu sắc đẹp  có điều khi chạy hay kiu e e  còn chiện tiết kiệm điện hay không xài 1 thời gian mới biết  với giá tiền này thì sản phẩm này cũng rất ổn  đáng để mua  thanks tiki đã mang lại nhiều sản phẩm tốt mà rẻ đến người tiêu dùng  mong là sẽ có dịp trải nghiệm nhiều sản phẩm trên tiki nữa            ,
mua lâu rồi  nay mới nhận xét  rất đáng tiền  không tốn tiền điện  hai vợ chồng hai đứa nhỏ xài quá ổn luôn  một tháng thấy chênh lệch có mấy chục ngàn tiền điện thôi  mà do tiền điện lên giá chứ cái tủ này có là bao nhiêu đâu  xài êm ru                    ,
Giao hàng sớm hơn dự định  tủ lạnh còn nguyên vẹn không bị móp méo gì  Khi để đồ zô thì tủ chạy hơi kêu to tý  ngoài ra thì hiện tại thấy cũng ổn  dùng lâu mới đánh giá thêm được                 ,
Nhìn tổng quan có một vết lõm nhỏ ở cánh cửa trên  còn lại tạm ổn  để sử dụng một thời gian xem ntn                  ,
Tủ chạy khá êm  còn tiêu thụ điện nhiều hay ít cuối tháng mới biết được                    ,
Mình mua 2 cái 1 cái ổn  1 cái đang đợi đổi trả vì màn hình bị nứt  có thể do vận chuyển                     ,
Giao hàng nhanh  đóng gói cẩn thận  tivi kiểu dáng và hình ảnh đẹp                   ,
Hàng hoá Rất tốt  còn có gì phàn nàn  đã mua 2 cái tivi như vậy rồi                  ,
sony giá rẻ  không biết dùng được lâu không                        ,
Giao hàng quá lâu                    ,
Có bác nào dính trường hợp như e không   Nhận thùng nguyên đai nguyên kiện nhưng mở máy ra thì ngoài cửa có vết bẩn dính két  bên trong khoang rửa thì dính cả nước  Máy mới tinh thì bên trong có nước được không ạ   Phản ánh bên tiki trả lời là có nước là do thử máy trước mới giao đến cho khách hàng  Còn khách hàng nhận thì không được thử  Đã không được thử thì chẳng có bên nào được thử hết   Máy có làm sao thì trả lại bên nhà sản xuất Electrolux chứ sao phải thử  Chờ 2 ngày không phản hồi mình gọi điện lại bảo chờ tiếp 2 ngày nữa để làm việc với bên bán  TÓM LẠI CÓ BÁC NÀO MUA MÁY MÀ được NGTA THỬ MÁY trước HỘ MÌNH CHƯA Ạ                     ,
Rất đáng đầu tư  Nhận được hàng mới sản xuất tháng 2/2020  Nhìn rất đẹp  Đóng gói kỹ càng và Tiki giao hàng rất nhanh  đặt thứ 6 theo lịch hẹn là giao thứ 2 nhưng thứ 7 đã giao hàng  Mình tự lắp đặt  vù dịch vụ lắp đặt gọi nhưng mình muốn khoan lỗ qua mặt bếp để luồn dây cấp và dây thoát xuống dưới thì bên lắp đặt nói không khoan  sợ vỡ mặt đá  Nên thôi tự khoan tự lắp  Để luồn chung 2 dây này xuống dưới  dây cấp ren 27mm và dây thoát nhét vừa đường ống 21mm  thì mình dùng mũi khoan đá khoét lỗ 55mm  hơi rộng chút cho thoải mái  Về cơ bản thì máy chạy tốt  rửa được cả nồi  Độ ồn thì chấp nhận được  Rửa nhanh thì không có chế độ sấy nên không ráo nước  Phải mở cửa để cho nước nóng bay hơi  Rửa normal thì sấy khô bong  có điều rửa lâu hơn và tốn nước hơn  Khay xếp thiết kế phù hợp rửa đĩa nhiều hơn là nồi và chén bát  Nói chung là thấy rất đáng để đầu tư               ,
Mới mua và sử dụng  mình xài gel stanhome 3 in 1  mỗi lần xài khoảng muỗng cà phê hơn là đã thấy sạch   chế độ eco  Nhận xét rửa sạch chén bát đũa muỗng  còn nồi chảo nhiều dầu thấy sau khi rửa có những vết đông cứng lại nhưng không nhớt dầu  lấy khăn lau sơ có vẻ ổn  Nói chung giá tiền này mua cái máy có thể bỏ nồi chảo vừa là ổn r                 ,
Không bàn đến chất lượng sản phẩm  Đánh giá 1 sao cho chất lượng dịch vụ và lắp đặt của tiki vì 2 lý do    Giao hàng trễ   Lắp đặt cự kỳ tệ  nhà có 1 nguồn nước tại sân phơi đang cấp cho máy giặt  ông lắp đặt mở ra lắp vào máy rửa chén tạm để thử  sau khi thử xong không đóng van nước   Chủ nhà không giặt đồ được phải đổi nguồn từ máy rửa chén sang máy giặt nước chảy tràn lan hư cái máy lọc nước gần 9tr  Mua cái máy rửa chén gần 7tr chưa dùng được phải hư cái máy rửa chén                    ,
Đội lắp ráp làm việc không có sự chuẩn bị chu đáo các thiết bị có thể cần dùng đến trong quá trình rắp ráp  liên tục ra ngoài mua đồ phát sinh trong quá trình lắp  tổng thu 350 000 VND  chỉ bàn giao miệng  không ghi hóa đơn cho khách hàng  Lắp ráp xong thì kết quả vô cùng mất thẩm mỹ  vòi nước bồn cầu bị treo đu đưa lỏng lẻo  Nói chung thương các em lao động tay chân vất vả  nhưng kết quả làm việc quả thực hết sức thất vọng                ,
Máy nhận được ngày 14/2  lịch giao hàng là 13/2   vấn đề nhỏ ổn  Nhân viên giao hàng bảo ngày mai kỹ thuật đến lắp  ngày 15/2 không thấy đến  ổn tự lắp vậy  Lần đầu mở máy thấy bên trong toàn chất lỏng gì vương vãi trong máy đến là ghê  không biết tiki nói gì về vấn đề này                ,
Máy dùng tốt  máy chạy êm không ồn  Rửa sach bát đĩa và nồi bình thường  còn nồi cơm điện và nồi kho có cặn viền thì không sạch được  Tôi tự lắp nói chung không khó  sản phảm giao thiếu dây tiếp đất  Hàng giao nhanh và đóng gói cẩn thận  Với giá gần 7tr thì không có lựa chọn nào tốt hơn  Lên mua với gia đình có 5   6 thành viên                   ,
mình ở Đà Nẵng  Tiki giao hàng nhanh  gia đình tự lắp đặt                   ,
Mình đã gọi hỗ trợ 3 4 lần rồi  nhưng vẫn bảo chờ  Đã chọn mua từ Tiki Trading để yên tâm rồi mà cảm giác như bị bỏ rơi vậy  Đành phải viết nhật ký ra để các bạn mua sau cẩn thận  1  Mình nhận hàng từ hôm chủ nhật  mùng 9 tháng 2   hỏi qua bạn giao hàng có kiểm tra không vì trong comment có bạn bảo bị cong vênh  thì bạn ý bảo anh chờ bạn kỹ thuật đến đồng kiểm  Mình nghe theo và chờ bạn kỹ thuật đến  > Cái này quan trọng  các bạn nhớ kiểm tra trước khi đưa tiền nếu có chữ đồng kiểm  Còn lại phần dưới chỉ là thông tin của mình  cám ơn các bạn dành thời gian đọc  2  Bạn kỹ thuật lắp đặt đến tháo từng cái nylong và dây dợ  Mở ra     thì thấy như hình  buồn  định tặng vợ 14 2 vậy mà    haiz  3  Gọi cho các bạn tổng đài thì các bạn bảo hỗ trợ rồi anh chờ    sau cũng nhận được email thu hồi vào 13 02  Hỏi lại trên tổng đài thì bảo 2 3 ngày làm việc  thôi chấp nhận mình đen  4  Chờ đến nay 18 2  đến thứ 2 vì nghĩ chắc cũng không ai đi làm T7  chủ nhật  vào kiểm tra đơn hàng thấy giao thành công       trước đây là vẫn chưa cập nhật thông tin này mình nhớ check vào hôm thứ 7  Không biết đơn hàng này của mình có bị bỏ rơi hay không nữa  Cũng chả biết kêu ai  hỏi shop nào vì thuộc tiki trading  Mình vẫn giữ hết các thông tin trên phần đóng gói hàng  bạn nào có kinh nghiệm xử lý cho mình thông tin nhé            ,
Chị em nào chỉ thích nấu nướng bày biện mà ngại dọn thì tham khảo em này nhé  Giá rất hợp lý mà rửa cũng được kha khá bát đĩa luôn  Có điều mình thắc mắc là dàn trên rửa có vẻ yếu  Lắm khi vẫn thấy thức ăn và cả xà phòng rửa chưa hết nữa  Dàn dưới thì sạch tinh không vấn đề gì   Không biết là vì sao  Có cao nhân nào cho mình xin ý kiến                     ,
Mình mua mic karaoke sd8  giao hàng thì nhanh  nhưng không đủ phụ kiện  không có dây aux 3 5 như quảng cáo               ,
